sentence_id	token_id	token	surprisal
170	6	.	2.673031
171	1	The	0.0
171	2	cushion	17.070038
171	3	was	6.337708
171	4	lifted	10.893726
171	5	by	2.678788
171	6	the	1.604422
171	7	maid	19.476789
171	8	.	2.496877
172	1	The	0.0
172	2	maid	17.832235
172	3	was	6.268495
172	4	lifted	12.553501
172	5	by	2.908323
172	6	the	1.909144
172	7	cushion	19.09667
172	8	.	1.912279
173	1	The	0.0
173	2	designer	14.534207
173	3	suggested	13.628238
173	4	the	3.44723
173	5	drapes	19.931938
173	6	.	3.276155
174	1	The	0.0
174	2	drapes	20.182917
174	3	suggested	14.707873
174	4	the	3.936069
174	5	designer	13.016952
174	6	.	3.331395
175	1	The	0.0
175	2	drapes	20.182917
175	3	were	7.292183
175	4	suggested	13.325796
175	5	by	3.664807
175	6	the	1.648828
175	7	designer	12.478417
175	8	.	2.21251
176	1	The	0.0
176	2	designer	14.534207
176	3	was	7.326942
176	4	suggested	12.86034
176	5	by	3.463142
176	6	the	1.733244
176	7	drapes	21.750162
176	8	.	1.831769
177	1	The	0.0
177	2	decorator	18.068886
177	3	recommended	14.256228
177	4	the	4.461654
177	5	curtains	17.895542
177	6	.	2.16683
178	1	The	0.0
178	2	curtains	18.197321
178	3	recommended	15.842801
178	4	the	6.553362
178	5	decorator	16.597466
178	6	.	1.793807
179	1	The	0.0
179	2	curtains	18.197321
179	3	were	6.558408
179	4	recommended	13.442204
179	5	by	1.465661
179	6	the	1.534699
179	7	decorator	16.777451
179	8	.	1.505571
180	1	The	0.0
180	2	decorator	18.068886
180	3	was	6.898618
180	4	recommended	12.155088
180	5	by	1.212318
180	6	the	1.616411
180	7	curtains	19.375822
180	8	.	1.763485
181	1	The	0.0
181	2	builder	15.781439
181	3	washed	20.405323
181	4	the	5.139048
181	5	pants	11.111575
181	6	.	2.928941
182	1	The	0.0
182	2	pants	17.38545
182	3	washed	16.152699
182	4	the	5.803768
182	5	builder	17.926001
182	6	.	2.822777
183	1	The	0.0
183	2	pants	17.38545
183	3	were	6.844216
183	4	washed	11.022176
183	5	by	5.404292
183	6	the	1.827288
183	7	builder	15.895732
183	8	.	2.015394
184	1	The	0.0
184	2	builder	15.781439
184	3	was	6.939936
184	4	washed	14.894897
184	5	by	5.998384
184	6	the	1.922747
184	7	pants	12.955294
184	8	.	1.788168
185	1	The	0.0
185	2	contractor	14.210277
185	3	laundered	19.647459
185	4	the	3.81892
185	5	trousers	20.388449
185	6	.	3.461936
186	1	The	0.0
186	2	trousers	20.22373
186	3	laundered	19.984953
186	4	the	6.902361
186	5	contractor	15.932957
186	6	.	2.285981
187	1	The	0.0
187	2	trousers	20.22373
187	3	were	7.339295
187	4	laundered	16.007557
187	5	by	4.153182
187	6	the	1.665267
187	7	contractor	14.334661
187	8	.	1.567461
188	1	The	0.0
188	2	contractor	14.210277
188	3	was	6.298437
188	4	laundered	16.354572
188	5	by	3.447677
188	6	the	1.565063
188	7	trousers	23.004421
188	8	.	4.133317
189	1	The	0.0
189	2	servant	18.053888
189	3	wiped	19.208239
189	4	the	9.259001
189	5	sink	15.817192
189	6	.	2.718286
190	1	The	0.0
190	2	sink	18.622856
190	3	wiped	14.721576
190	4	the	8.694051
190	5	servant	17.956831
190	6	.	3.46703
191	1	The	0.0
191	2	sink	18.622856
191	3	was	7.037035
191	4	wiped	11.803714
191	5	by	8.901651
191	6	the	2.022125
191	7	servant	17.632481
191	8	.	3.245922
192	1	The	0.0
192	2	servant	18.053888
192	3	was	7.19049
192	4	wiped	13.319548
192	5	by	8.568712
192	6	the	1.997038
192	7	sink	17.205191
192	8	.	1.966985
193	1	The	0.0
193	2	domestic	11.386444
193	3	cleaned	23.428104
193	4	the	6.253469
193	5	wash	18.126768
193	6	basin	17.313915
193	7	.	1.722592
194	1	The	0.0
194	2	wash	18.061289
194	3	basin	17.913166
194	4	cleaned	16.754692
194	5	the	6.008792
194	6	domestic	12.272338
194	7	.	7.817437
195	1	The	0.0
195	2	wash	18.061289
195	3	basin	17.913166
195	4	was	6.491773
195	5	cleaned	12.52119
195	6	by	5.495312
195	7	the	1.952487
195	8	domestic	12.225581
195	9	.	7.194154
196	1	The	0.0
196	2	domestic	11.386444
196	3	was	12.931622
196	4	cleaned	15.436197
196	5	by	6.019431
196	6	the	2.011367
196	7	wash	17.413858
196	8	basin	18.215748
196	9	.	1.503222
197	1	The	0.0
197	2	friend	14.223678
197	3	donned	18.266296
197	4	the	3.494829
197	5	pullover	17.818874
197	6	.	4.566624
198	1	The	0.0
198	2	pullover	21.433687
198	3	donned	19.916691
198	4	the	6.376046
198	5	friend	13.892032
198	6	.	2.444337
199	1	The	0.0
199	2	pullover	21.433687
199	3	was	8.821635
199	4	donned	17.81702
199	5	by	6.115268
199	6	the	2.095186
199	7	friend	12.539544
199	8	.	2.064363
200	1	The	0.0
200	2	friend	14.223678
200	3	was	7.000289
200	4	donned	18.583527
200	5	by	6.823384
200	6	the	2.167052
200	7	pullover	18.519567
200	8	.	3.327644
201	1	The	0.0
201	2	convalescent	21.528732
201	3	took	15.783233
201	4	the	2.714527
201	5	pill	11.467824
201	6	.	2.08807
202	1	The	0.0
202	2	pill	14.598095
202	3	took	11.701994
202	4	the	3.396561
202	5	convalescent	23.692795
202	6	.	5.800078
203	1	The	0.0
203	2	pill	14.598095
203	3	was	6.154757
203	4	taken	7.127079
203	5	by	3.208511
203	6	the	1.567937
203	7	convalescent	23.748575
203	8	.	6.891793
204	1	The	0.0
204	2	convalescent	21.528732
204	3	was	11.542169
204	4	taken	7.425352
204	5	by	3.14559
204	6	the	1.732651
204	7	pill	16.502182
204	8	.	1.150927
205	1	The	0.0
205	2	patient	13.039375
205	3	swallowed	17.521549
205	4	the	3.756409
205	5	medicine	11.915162
205	6	.	2.318421
206	1	The	0.0
206	2	medicine	15.028441
206	3	swallowed	18.232115
206	4	the	5.600071
206	5	patient	10.211473
206	6	.	2.54192
207	1	The	0.0
207	2	medicine	15.028441
207	3	was	6.171619
207	4	swallowed	13.531996
207	5	by	1.442813
207	6	the	1.744388
207	7	patient	9.763484
207	8	.	2.080831
208	1	The	0.0
208	2	patient	13.039375
208	3	was	6.1374
208	4	swallowed	13.465134
208	5	by	2.110678
208	6	the	1.869212
208	7	medicine	12.728904
208	8	.	2.070869
209	1	The	0.0
209	2	UNK-LC-er	12.617924
209	3	hid	19.526882
209	4	the	4.040181
209	5	stash	17.391491
209	6	.	2.573462
210	1	The	0.0
210	2	stash	18.620544
210	3	hid	21.603777
210	4	the	4.387392
210	5	UNK-LC-er	11.285194
210	6	.	2.530165
211	1	The	0.0
211	2	stash	18.620544
211	3	was	7.298916
211	4	hidden	11.984197
211	5	by	5.133304
211	6	the	1.986537
211	7	UNK-LC-er	11.768677
211	8	.	2.556111
212	1	The	0.0
212	2	UNK-LC-er	12.617924
212	3	was	7.789023
212	4	hidden	13.503659
212	5	by	5.530171
212	6	the	2.200759
212	7	stash	18.318302
212	8	.	2.771835
213	1	The	0.0
213	2	UNK-LC	9.832897
213	3	concealed	19.022467
213	4	the	3.998813
213	5	stockpile	18.958193
213	6	.	2.801998
214	1	The	0.0
214	2	stockpile	18.526026
214	3	concealed	19.886665
214	4	the	3.770893
214	5	UNK-LC	9.161838
214	6	.	1.888925
215	1	The	0.0
215	2	stockpile	18.526026
215	3	was	7.07422
215	4	concealed	15.164533
215	5	by	3.245348
215	6	the	1.613161
215	7	UNK-LC	9.907205
215	8	.	2.064106
216	1	The	0.0
216	2	UNK-LC	9.832897
216	3	was	7.314596
216	4	concealed	15.4444
216	5	by	3.576926
216	6	the	1.639242
216	7	stockpile	19.605375
216	8	.	2.990949
217	1	The	0.0
217	2	reporter	14.65872
217	3	abandoned	15.552807
217	4	the	1.977551
217	5	story	8.577794
217	6	.	1.936002
218	1	The	0.0
218	2	story	10.585316
218	3	abandoned	17.523607
218	4	the	3.487605
218	5	reporter	14.059141
218	6	.	2.222086
219	1	The	0.0
219	2	story	10.585316
219	3	was	6.329014
219	4	abandoned	11.355236
219	5	by	2.937709
219	6	the	1.536192
219	7	reporter	11.596937
219	8	.	1.798972
220	1	The	0.0
220	2	reporter	14.65872
220	3	was	6.819167
220	4	abandoned	12.337723
220	5	by	2.971357
220	6	the	1.618632
220	7	story	9.721741
220	8	.	1.684836
221	1	The	0.0
221	2	journalist	16.521475
221	3	ditched	22.404461
221	4	the	4.450816
221	5	article	12.995744
221	6	.	1.888647
222	1	The	0.0
222	2	article	11.841235
222	3	ditched	22.705505
222	4	the	4.10825
222	5	journalist	16.270004
222	6	.	2.152692
223	1	The	0.0
223	2	article	11.841235
223	3	was	5.950783
223	4	ditched	18.397179
223	5	by	5.151544
223	6	the	1.859221
223	7	journalist	14.566163
223	8	.	1.967195
224	1	The	0.0
224	2	journalist	16.521475
224	3	was	6.437052
224	4	ditched	18.477104
224	5	by	5.873062
224	6	the	1.937451
224	7	article	12.966471
224	8	.	1.529446
225	1	The	0.0
225	2	carnivore	21.871082
225	3	ate	21.31781
225	4	the	6.578738
225	5	steak	14.936307
225	6	.	2.454444
226	1	The	0.0
226	2	steak	18.48151
226	3	ate	15.659623
226	4	the	6.425353
226	5	carnivore	22.592438
226	6	.	4.678434
227	1	The	0.0
227	2	steak	18.48151
227	3	was	6.569714
227	4	eaten	10.473979
227	5	by	2.086449
227	6	the	1.751171
227	7	carnivore	21.132717
227	8	.	5.14946
228	1	The	0.0
228	2	carnivore	21.871082
228	3	was	10.488008
228	4	eaten	14.018231
228	5	by	1.593555
228	6	the	1.696961
228	7	steak	18.019905
228	8	.	2.196505
229	1	The	0.0
229	2	UNK-LC-DASH	7.634246
229	3	devoured	20.953823
229	4	the	5.317481
229	5	filet	19.971439
229	6	.	3.565301
230	1	The	0.0
230	2	filet	21.408167
230	3	devoured	20.811466
230	4	the	4.120373
230	5	UNK-LC-DASH	6.824386
230	6	.	4.524965
231	1	The	0.0
231	2	filet	21.408167
231	3	was	8.957467
231	4	devoured	15.708816
231	5	by	1.617867
231	6	the	1.661794
231	7	UNK-LC-DASH	7.402959
231	8	.	4.975191
232	1	The	0.0
232	2	UNK-LC-DASH	7.634246
232	3	was	9.350027
232	4	devoured	16.22205
232	5	by	1.36708
232	6	the	1.707697
232	7	filet	21.559536
232	8	.	3.969631
233	1	The	0.0
233	2	man	9.960773
233	3	drank	15.401793
233	4	the	3.656207
233	5	soda	14.270996
233	6	.	2.595013
234	1	The	0.0
234	2	soda	18.02746
234	3	drank	19.814392
234	4	the	5.426373
234	5	man	10.586425
234	6	.	2.649656
235	1	The	0.0
235	2	soda	18.02746
235	3	was	6.998528
235	4	drunk	15.022121
235	5	by	6.7265
235	6	the	1.948397
235	7	man	8.736814
235	8	.	2.886221
236	1	The	0.0
236	2	man	9.960773
236	3	was	6.565833
236	4	drunk	12.006168
236	5	by	6.970516
236	6	the	2.201623
236	7	soda	17.381046
236	8	.	2.706847
237	1	The	0.0
237	2	teacher	14.873145
237	3	bought	12.536036
237	4	the	3.282708
237	5	laptop	17.035421
237	6	.	2.772614
238	1	The	0.0
238	2	laptop	16.89707
238	3	bought	12.487298
238	4	the	3.366479
238	5	teacher	17.475597
238	6	.	2.692192
239	1	The	0.0
239	2	laptop	16.89707
239	3	was	7.562436
239	4	bought	9.258783
239	5	by	2.211471
239	6	the	1.994158
239	7	teacher	16.043736
239	8	.	1.920001
240	1	The	0.0
240	2	teacher	14.873145
240	3	was	6.603482
240	4	bought	10.424933
240	5	by	2.693978
240	6	the	1.769495
240	7	laptop	20.67783
240	8	.	1.830219
241	1	The	0.0
241	2	instructor	17.871162
241	3	purchased	16.135983
241	4	the	3.598261
241	5	computer	9.088699
241	6	.	3.051792
242	1	The	0.0
242	2	computer	10.221675
242	3	purchased	15.349615
242	4	the	5.018316
242	5	instructor	19.451212
242	6	.	2.323597
243	1	The	0.0
243	2	computer	10.221675
243	3	was	8.311104
243	4	purchased	9.888488
243	5	by	2.492243
243	6	the	1.813175
243	7	instructor	18.937727
243	8	.	1.689004
244	1	The	0.0
244	2	instructor	17.871162
244	3	was	6.669425
244	4	purchased	12.702138
244	5	by	2.746992
244	6	the	1.901707
244	7	computer	10.514439
244	8	.	3.223456
245	1	The	0.0
245	2	lady	16.248802
245	3	cooked	17.327566
245	4	the	5.008388
245	5	supper	16.377581
245	6	.	4.368571
246	1	The	0.0
246	2	supper	20.298925
246	3	cooked	19.564735
246	4	the	6.819782
246	5	lady	14.315159
246	6	.	2.305407
247	1	The	0.0
247	2	supper	20.298925
247	3	was	9.395637
247	4	cooked	13.85766
247	5	by	4.807732
247	6	the	1.713583
247	7	lady	13.177546
247	8	.	2.188434
248	1	The	0.0
248	2	lady	16.248802
248	3	was	6.833658
248	4	cooked	15.119859
248	5	by	4.984412
248	6	the	1.910872
248	7	supper	16.89916
248	8	.	4.156546
249	1	The	0.0
249	2	woman	11.838908
249	3	prepared	14.532592
249	4	the	6.1259
249	5	dinner	11.532795
249	6	.	2.610998
250	1	The	0.0
250	2	dinner	14.801878
250	3	prepared	14.772389
250	4	the	8.635971
250	5	woman	11.386831
250	6	.	3.237509
251	1	The	0.0
251	2	dinner	14.801878
251	3	was	7.108516
251	4	prepared	10.403995
251	5	by	4.257325
251	6	the	1.667109
251	7	woman	10.628969
251	8	.	2.382557
252	1	The	0.0
252	2	woman	11.838908
252	3	was	6.248817
252	4	prepared	10.325683
252	5	by	5.623868
252	6	the	2.019291
252	7	dinner	11.730618
252	8	.	2.472275
253	1	The	0.0
253	2	traveler	15.860135
253	3	lost	11.831314
253	4	the	3.30845
253	5	souvenir	15.311884
253	6	.	3.328007
254	1	The	0.0
254	2	souvenir	18.036596
254	3	lost	14.037268
254	4	the	3.611916
254	5	traveler	15.86268
254	6	.	2.921308
255	1	The	0.0
255	2	souvenir	18.036596
255	3	was	8.204238
255	4	lost	9.584624
255	5	by	4.604452
255	6	the	1.855001
255	7	traveler	15.829913
255	8	.	2.583435
256	1	The	0.0
256	2	traveler	15.860135
256	3	was	6.812153
256	4	lost	10.285658
256	5	by	5.268574
256	6	the	2.255913
256	7	souvenir	17.163246
256	8	.	3.192303
257	1	The	0.0
257	2	UNK-LC-er	12.617924
257	3	misplaced	21.670279
257	4	the	6.584364
257	5	memento	19.549931
257	6	.	2.569448
258	1	The	0.0
258	2	memento	20.192091
258	3	misplaced	22.595264
258	4	the	6.308684
258	5	UNK-LC-er	11.980001
258	6	.	2.47086
259	1	The	0.0
259	2	memento	20.192091
259	3	was	7.913497
259	4	misplaced	15.334625
259	5	by	5.768747
259	6	the	1.669243
259	7	UNK-LC-er	12.016733
259	8	.	2.929277
260	1	The	0.0
260	2	UNK-LC-er	12.617924
260	3	was	7.789023
260	4	misplaced	17.052027
260	5	by	5.721703
260	6	the	1.788446
260	7	memento	19.588718
260	8	.	2.873732
261	1	The	0.0
261	2	comedian	17.148924
261	3	confirmed	13.762399
261	4	the	3.393731
261	5	itinerary	15.262997
261	6	.	2.792654
262	1	The	0.0
262	2	itinerary	16.971762
262	3	confirmed	15.801018
262	4	the	3.652547
262	5	comedian	16.402079
262	6	.	3.466356
263	1	The	0.0
263	2	itinerary	16.971762
263	3	was	7.05255
263	4	confirmed	10.580369
263	5	by	2.812945
263	6	the	1.460412
263	7	comedian	15.274693
263	8	.	2.088634
264	1	The	0.0
264	2	comedian	17.148924
264	3	was	6.571702
264	4	confirmed	11.195881
264	5	by	2.384051
264	6	the	1.665867
264	7	itinerary	17.633045
264	8	.	3.205634
265	1	The	0.0
265	2	humorist	20.130344
265	3	verified	20.860842
265	4	the	2.61345
265	5	schedule	13.737837
265	6	.	1.968998
266	1	The	0.0
266	2	schedule	13.93271
266	3	verified	20.65744
266	4	the	5.973428
266	5	humorist	20.459637
266	6	.	2.506514
267	1	The	0.0
267	2	schedule	13.93271
267	3	was	6.250407
267	4	verified	14.161827
267	5	by	2.151701
267	6	the	1.540555
267	7	humorist	20.074289
267	8	.	1.970539
268	1	The	0.0
268	2	humorist	20.130344
268	3	was	6.191283
268	4	verified	17.091063
268	5	by	2.220519
268	6	the	1.657993
268	7	schedule	15.645644
268	8	.	1.822576
269	1	The	0.0
269	2	woodworker	21.387589
269	3	skimmed	22.267836
269	4	the	6.022346
269	5	brochure	14.222347
269	6	.	1.73898
270	1	The	0.0
270	2	brochure	15.202799
270	3	skimmed	20.486744
270	4	the	4.543916
270	5	woodworker	22.100195
270	6	.	4.431233
271	1	The	0.0
271	2	brochure	15.202799
271	3	was	5.705105
271	4	skimmed	18.402576
271	5	by	3.400138
271	6	the	1.70684
271	7	woodworker	21.408743
271	8	.	5.192386
272	1	The	0.0
272	2	woodworker	21.387589
272	3	was	9.535621
272	4	skimmed	18.360941
272	5	by	3.296784
272	6	the	1.783248
272	7	brochure	17.043613
272	8	.	1.410134
273	1	The	0.0
273	2	guide	13.934898
273	3	reached	11.89757
273	4	the	3.145033
273	5	target	8.856326
273	6	.	3.401993
274	1	The	0.0
274	2	target	11.389218
274	3	reached	13.720694
274	4	the	3.992762
274	5	guide	15.196289
274	6	.	1.999269
275	1	The	0.0
275	2	target	11.389218
275	3	was	7.281337
275	4	reached	8.95976
275	5	by	3.261193
275	6	the	1.553955
275	7	guide	16.011301
275	8	.	1.816607
276	1	The	0.0
276	2	guide	13.934898
276	3	was	5.829053
276	4	reached	9.025751
276	5	by	3.093302
276	6	the	1.63959
276	7	target	11.894939
276	8	.	3.595833
277	1	The	0.0
277	2	UNK-LC	9.832897
277	3	farmed	21.154995
277	4	the	5.573211
277	5	grain	13.066287
277	6	.	2.703115
278	1	The	0.0
278	2	grain	14.30752
278	3	farmed	19.755423
278	4	the	6.384139
278	5	UNK-LC	9.511662
278	6	.	2.031444
279	1	The	0.0
279	2	grain	14.30752
279	3	was	6.573568
279	4	farmed	14.564514
279	5	by	3.023609
279	6	the	1.811881
279	7	UNK-LC	10.12569
279	8	.	1.89023
280	1	The	0.0
280	2	UNK-LC	9.832897
280	3	was	7.314596
280	4	farmed	15.824198
280	5	by	2.938421
280	6	the	1.756078
280	7	grain	13.820181
280	8	.	2.446007
281	1	The	0.0
281	2	villager	19.963665
281	3	cultivated	18.302155
281	4	the	4.061389
281	5	crop	14.786578
281	6	.	2.143619
282	1	The	0.0
282	2	crop	14.074142
282	3	cultivated	19.926521
282	4	the	4.485056
282	5	villager	19.697315
282	6	.	2.357855
283	1	The	0.0
283	2	crop	14.074142
283	3	was	6.189633
283	4	cultivated	16.800957
283	5	by	4.015751
283	6	the	1.662889
283	7	villager	19.596407
283	8	.	2.137603
284	1	The	0.0
284	2	villager	19.963665
284	3	was	6.740524
284	4	cultivated	16.390129
284	5	by	4.476521
284	6	the	2.07058
284	7	crop	15.149964
284	8	.	1.751727
285	1	The	0.0
285	2	mentor	19.285425
285	3	revised	18.626568
285	4	the	3.322178
285	5	manuscript	12.570427
285	6	.	2.130953
286	1	The	0.0
286	2	manuscript	15.639101
286	3	revised	17.871824
286	4	the	4.147198
286	5	mentor	19.987125
286	6	.	2.876334
287	1	The	0.0
287	2	manuscript	15.639101
287	3	was	5.944796
287	4	revised	12.605492
287	5	by	4.845427
287	6	the	1.80611
287	7	mentor	18.031605
287	8	.	2.605578
288	1	The	0.0
288	2	mentor	19.285425
288	3	was	7.000782
288	4	revised	14.23769
288	5	by	5.296774
288	6	the	1.986916
288	7	manuscript	16.018795
288	8	.	1.683567
289	1	The	0.0
289	2	advisor	21.043406
289	3	edited	19.481544
289	4	the	5.725784
289	5	paper	9.699241
289	6	.	2.240571
290	1	The	0.0
290	2	paper	10.945393
290	3	edited	18.973492
290	4	the	6.592444
290	5	advisor	22.701031
290	6	.	2.587489
291	1	The	0.0
291	2	paper	10.945393
291	3	was	6.602239
291	4	edited	14.199434
291	5	by	2.287614
291	6	the	1.670978
291	7	advisor	21.675634
291	8	.	2.480251
292	1	The	0.0
292	2	advisor	21.043406
292	3	was	7.192102
292	4	edited	16.179295
292	5	by	2.15666
292	6	the	1.59597
292	7	paper	11.314089
292	8	.	1.994395
293	1	The	0.0
293	2	accountant	15.783408
293	3	made	9.77687
293	4	the	3.172907
293	5	chart	14.620802
293	6	.	2.759993
294	1	The	0.0
294	2	chart	15.199542
294	3	made	9.438349
294	4	the	3.460738
294	5	accountant	15.766307
294	6	.	3.741277
295	1	The	0.0
295	2	chart	15.199542
295	3	was	6.437976
295	4	made	5.691942
295	5	by	3.310319
295	6	the	1.747748
295	7	accountant	15.54495
295	8	.	1.991303
296	1	The	0.0
296	2	accountant	15.783408
296	3	was	6.479546
296	4	made	8.167017
296	5	by	4.094411
296	6	the	1.789133
296	7	chart	17.90247
296	8	.	1.489317
297	1	The	0.0
297	2	bookkeeper	18.677456
297	3	created	12.046833
297	4	the	3.522748
297	5	graph	17.067358
297	6	.	2.046811
298	1	The	0.0
298	2	graph	18.104441
298	3	created	11.935508
298	4	the	4.80341
298	5	bookkeeper	19.223475
298	6	.	2.436763
299	1	The	0.0
299	2	graph	18.104441
299	3	was	6.942122
299	4	created	9.035944
299	5	by	2.580945
299	6	the	1.613386
299	7	bookkeeper	18.804026
299	8	.	1.999146
300	1	The	0.0
300	2	bookkeeper	18.677456
300	3	was	6.31952
300	4	created	9.404592
300	5	by	2.548846
300	6	the	1.739881
300	7	graph	19.316572
300	8	.	1.894258
301	1	The	0.0
301	2	logger	21.29262
301	3	felled	19.816757
301	4	the	5.119313
301	5	pine	15.181252
301	6	tree	6.415615
301	7	.	1.536697
302	1	The	0.0
302	2	pine	19.516092
302	3	tree	6.022922
302	4	felled	19.561756
302	5	the	5.836882
302	6	logger	20.852318
302	7	.	1.530406
303	1	The	0.0
303	2	pine	19.516092
303	3	tree	6.022922
303	4	was	6.405593
303	5	felled	15.466212
303	6	by	0.372908
303	7	the	1.69383
303	8	logger	21.090986
303	9	.	2.421089
304	1	The	0.0
304	2	logger	21.29262
304	3	was	9.28175
304	4	felled	16.10671
304	5	by	0.306319
304	6	the	1.723668
304	7	pine	16.85441
304	8	tree	6.336701
304	9	.	1.489565
305	1	The	0.0
305	2	tycoon	20.278334
305	3	ran	16.299061
305	4	the	3.065247
305	5	company	4.622866
305	6	.	2.337346
306	1	The	0.0
306	2	company	5.547697
306	3	ran	13.18633
306	4	the	3.634236
306	5	tycoon	21.309547
306	6	.	3.510942
307	1	The	0.0
307	2	company	5.547697
307	3	was	6.673326
307	4	run	10.187548
307	5	by	1.579203
307	6	the	1.961973
307	7	tycoon	18.998724
307	8	.	3.262873
308	1	The	0.0
308	2	tycoon	20.278334
308	3	was	8.692182
308	4	run	10.632733
308	5	by	2.015051
308	6	the	1.949915
308	7	company	4.766765
308	8	.	1.839477
309	1	The	0.0
309	2	mogul	19.259459
309	3	governed	18.98888
309	4	the	3.645757
309	5	corporation	12.898251
309	6	.	1.66182
310	1	The	0.0
310	2	corporation	11.999619
310	3	governed	17.607815
310	4	the	5.220963
310	5	mogul	19.580183
310	6	.	2.090126
311	1	The	0.0
311	2	corporation	11.999619
311	3	was	6.591843
311	4	governed	13.063378
311	5	by	0.138434
311	6	the	1.719893
311	7	mogul	20.465015
311	8	.	2.41377
312	1	The	0.0
312	2	mogul	19.259459
312	3	was	6.492095
312	4	governed	15.07994
312	5	by	0.239089
312	6	the	1.755957
312	7	corporation	14.138827
312	8	.	2.046093
313	1	The	0.0
313	2	campaigner	21.867117
313	3	biased	20.47843
313	4	the	4.804612
313	5	ballot	11.275976
313	6	.	1.832511
314	1	The	0.0
314	2	ballot	13.88354
314	3	biased	18.900452
314	4	the	6.168668
314	5	campaigner	21.21489
314	6	.	2.719859
315	1	The	0.0
315	2	ballot	13.88354
315	3	was	6.018565
315	4	biased	13.643645
315	5	by	5.046628
315	6	the	1.587096
315	7	campaigner	20.543619
315	8	.	2.32929
316	1	The	0.0
316	2	campaigner	21.867117
316	3	was	7.078331
316	4	biased	13.691933
316	5	by	5.550298
316	6	the	1.89286
316	7	ballot	12.938183
316	8	.	1.444138
317	1	The	0.0
317	2	activist	16.112217
317	3	prejudiced	21.575558
317	4	the	3.57006
317	5	vote	9.882386
317	6	.	1.540887
318	1	The	0.0
318	2	vote	11.482295
318	3	prejudiced	22.624657
318	4	the	3.14952
318	5	activist	14.78194
318	6	.	4.768109
319	1	The	0.0
319	2	vote	11.482295
319	3	was	5.588294
319	4	prejudiced	17.466337
319	5	by	2.286134
319	6	the	1.408821
319	7	activist	14.272471
319	8	.	5.131676
320	1	The	0.0
320	2	activist	16.112217
320	3	was	9.3882
320	4	prejudiced	15.459548
320	5	by	2.844566
320	6	the	1.670238
320	7	vote	10.272984
320	8	.	1.289333
321	1	The	0.0
321	2	stewardess	19.541925
321	3	pulled	13.133297
321	4	the	3.8457
321	5	suitcase	11.975558
321	6	.	3.162706
322	1	The	0.0
322	2	suitcase	18.167458
322	3	pulled	12.636116
322	4	the	3.819308
322	5	stewardess	19.420427
322	6	.	3.502516
323	1	The	0.0
323	2	suitcase	18.167458
323	3	was	6.204738
323	4	pulled	10.06913
323	5	by	3.895429
323	6	the	1.812782
323	7	stewardess	17.987383
323	8	.	2.363229
324	1	The	0.0
324	2	stewardess	19.541925
324	3	was	6.499962
324	4	pulled	10.350039
324	5	by	4.374449
324	6	the	2.033173
324	7	suitcase	13.485139
324	8	.	1.659178
325	1	The	0.0
325	2	flight-attendant	20.192663
325	3	dragged	22.040455
325	4	the	4.244985
325	5	luggage	15.976503
